path,sample,sample_num,label
Sample001/img001-00068.png,Sample001,1,0
Sample001/img001-00069.png,Sample001,1,0
Sample001/img001-00070.png,Sample001,1,0
Sample001/img001-00071.png,Sample001,1,0
Sample001/img001-00072.png,Sample001,1,0
Sample001/img001-00073.png,Sample001,1,0
Sample001/img001-00074.png,Sample001,1,0
Sample001/img001-00075.png,Sample001,1,0
Sample001/img001-00076.png,Sample001,1,0
Sample001/img001-00077.png,Sample001,1,0
Sample001/img001-00078.png,Sample001,1,0
Sample001/img001-00079.png,Sample001,1,0
Sample001/img001-00080.png,Sample001,1,0
Sample001/img001-00081.png,Sample001,1,0
Sample001/img001-00082.png,Sample001,1,0
Sample001/img001-00083.png,Sample001,1,0
Sample001/img001-00084.png,Sample001,1,0
Sample001/img001-00085.png,Sample001,1,0
Sample001/img001-00086.png,Sample001,1,0
Sample001/img001-00087.png,Sample001,1,0
Sample001/img001-00088.png,Sample001,1,0
Sample001/img001-00089.png,Sample001,1,0
Sample001/img001-00090.png,Sample001,1,0
Sample001/img001-00091.png,Sample001,1,0
Sample001/img001-00092.png,Sample001,1,0
Sample001/img001-00093.png,Sample001,1,0
Sample001/img001-00094.png,Sample001,1,0
Sample001/img001-00095.png,Sample001,1,0
Sample001/img001-00096.png,Sample001,1,0
Sample001/img001-00097.png,Sample001,1,0
Sample001/img001-00098.png,Sample001,1,0
Sample001/img001-00099.png,Sample001,1,0
Sample001/img001-00100.png,Sample001,1,0
Sample001/img001-00101.png,Sample001,1,0
Sample001/img001-00102.png,Sample001,1,0
Sample001/img001-00103.png,Sample001,1,0
Sample001/img001-00104.png,Sample001,1,0
Sample001/img001-00105.png,Sample001,1,0
Sample001/img001-00106.png,Sample001,1,0
Sample001/img001-00107.png,Sample001,1,0
Sample001/img001-00108.png,Sample001,1,0
Sample001/img001-00109.png,Sample001,1,0
Sample001/img001-00110.png,Sample001,1,0
Sample001/img001-00111.png,Sample001,1,0
Sample001/img001-00112.png,Sample001,1,0
Sample001/img001-00113.png,Sample001,1,0
Sample001/img001-00114.png,Sample001,1,0
Sample001/img001-00115.png,Sample001,1,0
Sample001/img001-00116.png,Sample001,1,0
Sample001/img001-00117.png,Sample001,1,0
Sample001/img001-00118.png,Sample001,1,0
Sample001/img001-00119.png,Sample001,1,0
Sample001/img001-00120.png,Sample001,1,0
Sample001/img001-00121.png,Sample001,1,0
Sample001/img001-00122.png,Sample001,1,0
Sample001/img001-00123.png,Sample001,1,0
Sample001/img001-00124.png,Sample001,1,0
Sample001/img001-00125.png,Sample001,1,0
Sample001/img001-00126.png,Sample001,1,0
Sample001/img001-00127.png,Sample001,1,0
Sample001/img001-00128.png,Sample001,1,0
Sample001/img001-00129.png,Sample001,1,0
Sample001/img001-00130.png,Sample001,1,0
Sample001/img001-00131.png,Sample001,1,0
Sample001/img001-00132.png,Sample001,1,0
Sample001/img001-00133.png,Sample001,1,0
Sample001/img001-00134.png,Sample001,1,0
Sample001/img001-00135.png,Sample001,1,0
Sample001/img001-00136.png,Sample001,1,0
Sample001/img001-00137.png,Sample001,1,0
Sample001/img001-00138.png,Sample001,1,0
Sample001/img001-00139.png,Sample001,1,0
Sample001/img001-00140.png,Sample001,1,0
Sample001/img001-00141.png,Sample001,1,0
Sample001/img001-00142.png,Sample001,1,0
Sample001/img001-00143.png,Sample001,1,0
Sample001/img001-00144.png,Sample001,1,0
Sample001/img001-00145.png,Sample001,1,0
Sample001/img001-00146.png,Sample001,1,0
Sample001/img001-00147.png,Sample001,1,0
Sample001/img001-00148.png,Sample001,1,0
Sample001/img001-00149.png,Sample001,1,0
Sample001/img001-00150.png,Sample001,1,0
Sample001/img001-00151.png,Sample001,1,0
Sample001/img001-00152.png,Sample001,1,0
Sample001/img001-00153.png,Sample001,1,0
Sample001/img001-00154.png,Sample001,1,0
Sample001/img001-00155.png,Sample001,1,0
Sample001/img001-00156.png,Sample001,1,0
Sample001/img001-00157.png,Sample001,1,0
Sample001/img001-00158.png,Sample001,1,0
Sample001/img001-00159.png,Sample001,1,0
Sample001/img001-00160.png,Sample001,1,0
Sample001/img001-00161.png,Sample001,1,0
Sample001/img001-00162.png,Sample001,1,0
Sample001/img001-00163.png,Sample001,1,0
Sample001/img001-00164.png,Sample001,1,0
Sample001/img001-00165.png,Sample001,1,0
Sample001/img001-00166.png,Sample001,1,0
Sample001/img001-00167.png,Sample001,1,0
Sample001/img001-00168.png,Sample001,1,0
Sample001/img001-00169.png,Sample001,1,0
Sample001/img001-00170.png,Sample001,1,0
Sample001/img001-00171.png,Sample001,1,0
Sample001/img001-00172.png,Sample001,1,0
Sample001/img001-00173.png,Sample001,1,0
Sample001/img001-00174.png,Sample001,1,0
Sample001/img001-00175.png,Sample001,1,0
Sample001/img001-00176.png,Sample001,1,0
Sample001/img001-00177.png,Sample001,1,0
Sample001/img001-00178.png,Sample001,1,0
Sample001/img001-00179.png,Sample001,1,0
Sample001/img001-00180.png,Sample001,1,0
Sample001/img001-00181.png,Sample001,1,0
Sample001/img001-00182.png,Sample001,1,0
Sample001/img001-00183.png,Sample001,1,0
Sample001/img001-00184.png,Sample001,1,0
Sample001/img001-00185.png,Sample001,1,0
Sample001/img001-00186.png,Sample001,1,0
Sample001/img001-00187.png,Sample001,1,0
Sample001/img001-00188.png,Sample001,1,0
Sample001/img001-00189.png,Sample001,1,0
Sample001/img001-00190.png,Sample001,1,0
Sample001/img001-00191.png,Sample001,1,0
Sample001/img001-00192.png,Sample001,1,0
Sample001/img001-00193.png,Sample001,1,0
Sample001/img001-00194.png,Sample001,1,0
Sample001/img001-00195.png,Sample001,1,0
Sample001/img001-00196.png,Sample001,1,0
Sample001/img001-00197.png,Sample001,1,0
Sample001/img001-00198.png,Sample001,1,0
Sample001/img001-00199.png,Sample001,1,0
Sample001/img001-00200.png,Sample001,1,0
Sample001/img001-00201.png,Sample001,1,0
Sample001/img001-00202.png,Sample001,1,0
Sample001/img001-00203.png,Sample001,1,0
Sample001/img001-00204.png,Sample001,1,0
Sample001/img001-00205.png,Sample001,1,0
Sample001/img001-00206.png,Sample001,1,0
Sample001/img001-00207.png,Sample001,1,0
Sample001/img001-00208.png,Sample001,1,0
Sample001/img001-00209.png,Sample001,1,0
Sample001/img001-00210.png,Sample001,1,0
Sample001/img001-00211.png,Sample001,1,0
Sample001/img001-00212.png,Sample001,1,0
Sample001/img001-00213.png,Sample001,1,0
Sample001/img001-00214.png,Sample001,1,0
Sample001/img001-00215.png,Sample001,1,0
Sample001/img001-00216.png,Sample001,1,0
Sample001/img001-00217.png,Sample001,1,0
Sample001/img001-00218.png,Sample001,1,0
Sample001/img001-00219.png,Sample001,1,0
Sample001/img001-00220.png,Sample001,1,0
Sample001/img001-00221.png,Sample001,1,0
Sample001/img001-00222.png,Sample001,1,0
Sample001/img001-00223.png,Sample001,1,0
Sample001/img001-00224.png,Sample001,1,0
Sample001/img001-00225.png,Sample001,1,0
Sample001/img001-00226.png,Sample001,1,0
Sample001/img001-00227.png,Sample001,1,0
Sample001/img001-00228.png,Sample001,1,0
Sample001/img001-00229.png,Sample001,1,0
Sample001/img001-00230.png,Sample001,1,0
Sample001/img001-00231.png,Sample001,1,0
Sample001/img001-00232.png,Sample001,1,0
Sample001/img001-00233.png,Sample001,1,0
Sample001/img001-00234.png,Sample001,1,0
Sample001/img001-00235.png,Sample001,1,0
Sample001/img001-00236.png,Sample001,1,0
Sample001/img001-00237.png,Sample001,1,0
Sample001/img001-00238.png,Sample001,1,0
Sample001/img001-00239.png,Sample001,1,0
Sample001/img001-00240.png,Sample001,1,0
Sample001/img001-00241.png,Sample001,1,0
Sample001/img001-00242.png,Sample001,1,0
Sample001/img001-00243.png,Sample001,1,0
Sample001/img001-00244.png,Sample001,1,0
Sample001/img001-00245.png,Sample001,1,0
Sample001/img001-00246.png,Sample001,1,0
Sample001/img001-00247.png,Sample001,1,0
Sample001/img001-00248.png,Sample001,1,0
Sample001/img001-00249.png,Sample001,1,0
Sample001/img001-00250.png,Sample001,1,0
Sample001/img001-00251.png,Sample001,1,0
Sample001/img001-00252.png,Sample001,1,0
Sample001/img001-00253.png,Sample001,1,0
Sample001/img001-00254.png,Sample001,1,0
Sample001/img001-00255.png,Sample001,1,0
Sample001/img001-00256.png,Sample001,1,0
Sample001/img001-00257.png,Sample001,1,0
Sample001/img001-00258.png,Sample001,1,0
Sample001/img001-00259.png,Sample001,1,0
Sample001/img001-00260.png,Sample001,1,0
Sample001/img001-00261.png,Sample001,1,0
Sample001/img001-00262.png,Sample001,1,0
Sample001/img001-00263.png,Sample001,1,0
Sample001/img001-00264.png,Sample001,1,0
Sample001/img001-00265.png,Sample001,1,0
Sample001/img001-00266.png,Sample001,1,0
Sample001/img001-00267.png,Sample001,1,0
Sample001/img001-00268.png,Sample001,1,0
Sample001/img001-00269.png,Sample001,1,0
Sample001/img001-00270.png,Sample001,1,0
Sample001/img001-00271.png,Sample001,1,0
Sample001/img001-00272.png,Sample001,1,0
Sample001/img001-00273.png,Sample001,1,0
Sample001/img001-00274.png,Sample001,1,0
Sample001/img001-00275.png,Sample001,1,0
Sample001/img001-00276.png,Sample001,1,0
Sample001/img001-00277.png,Sample001,1,0
Sample001/img001-00278.png,Sample001,1,0
Sample001/img001-00279.png,Sample001,1,0
Sample001/img001-00280.png,Sample001,1,0
Sample001/img001-00281.png,Sample001,1,0
Sample001/img001-00282.png,Sample001,1,0
Sample001/img001-00283.png,Sample001,1,0
Sample001/img001-00284.png,Sample001,1,0
Sample001/img001-00285.png,Sample001,1,0
Sample001/img001-00286.png,Sample001,1,0
Sample001/img001-00287.png,Sample001,1,0
Sample001/img001-00288.png,Sample001,1,0
Sample001/img001-00289.png,Sample001,1,0
Sample001/img001-00290.png,Sample001,1,0
Sample001/img001-00291.png,Sample001,1,0
Sample001/img001-00292.png,Sample001,1,0
Sample001/img001-00293.png,Sample001,1,0
Sample001/img001-00294.png,Sample001,1,0
Sample001/img001-00295.png,Sample001,1,0
Sample001/img001-00296.png,Sample001,1,0
Sample001/img001-00297.png,Sample001,1,0
Sample001/img001-00298.png,Sample001,1,0
Sample001/img001-00299.png,Sample001,1,0
Sample001/img001-00300.png,Sample001,1,0
Sample001/img001-00301.png,Sample001,1,0
Sample001/img001-00302.png,Sample001,1,0
Sample001/img001-00303.png,Sample001,1,0
Sample001/img001-00304.png,Sample001,1,0
Sample001/img001-00305.png,Sample001,1,0
Sample001/img001-00306.png,Sample001,1,0
Sample001/img001-00307.png,Sample001,1,0
Sample001/img001-00308.png,Sample001,1,0
Sample001/img001-00309.png,Sample001,1,0
Sample001/img001-00310.png,Sample001,1,0
Sample001/img001-00311.png,Sample001,1,0
Sample001/img001-00312.png,Sample001,1,0
Sample001/img001-00313.png,Sample001,1,0
Sample001/img001-00314.png,Sample001,1,0
Sample001/img001-00315.png,Sample001,1,0
Sample001/img001-00316.png,Sample001,1,0
Sample001/img001-00317.png,Sample001,1,0
Sample001/img001-00318.png,Sample001,1,0
Sample001/img001-00319.png,Sample001,1,0
Sample001/img001-00320.png,Sample001,1,0
Sample001/img001-00321.png,Sample001,1,0
Sample001/img001-00322.png,Sample001,1,0
Sample001/img001-00323.png,Sample001,1,0
Sample001/img001-00324.png,Sample001,1,0
Sample001/img001-00325.png,Sample001,1,0
Sample001/img001-00326.png,Sample001,1,0
Sample001/img001-00327.png,Sample001,1,0
Sample001/img001-00328.png,Sample001,1,0
Sample001/img001-00329.png,Sample001,1,0
Sample001/img001-00330.png,Sample001,1,0
Sample001/img001-00331.png,Sample001,1,0
Sample001/img001-00332.png,Sample001,1,0
Sample001/img001-00333.png,Sample001,1,0
Sample001/img001-00334.png,Sample001,1,0
Sample001/img001-00335.png,Sample001,1,0
Sample001/img001-00336.png,Sample001,1,0
Sample001/img001-00337.png,Sample001,1,0
Sample001/img001-00338.png,Sample001,1,0
Sample001/img001-00339.png,Sample001,1,0
Sample001/img001-00340.png,Sample001,1,0
Sample001/img001-00341.png,Sample001,1,0
Sample001/img001-00342.png,Sample001,1,0
Sample001/img001-00343.png,Sample001,1,0
Sample001/img001-00344.png,Sample001,1,0
Sample001/img001-00345.png,Sample001,1,0
Sample001/img001-00346.png,Sample001,1,0
Sample001/img001-00347.png,Sample001,1,0
Sample001/img001-00348.png,Sample001,1,0
Sample001/img001-00349.png,Sample001,1,0
Sample001/img001-00350.png,Sample001,1,0
Sample001/img001-00351.png,Sample001,1,0
Sample001/img001-00352.png,Sample001,1,0
Sample001/img001-00353.png,Sample001,1,0
Sample001/img001-00354.png,Sample001,1,0
Sample001/img001-00355.png,Sample001,1,0
Sample001/img001-00356.png,Sample001,1,0
Sample001/img001-00357.png,Sample001,1,0
Sample001/img001-00358.png,Sample001,1,0
Sample001/img001-00359.png,Sample001,1,0
Sample001/img001-00360.png,Sample001,1,0
Sample001/img001-00361.png,Sample001,1,0
Sample001/img001-00362.png,Sample001,1,0
Sample001/img001-00363.png,Sample001,1,0
Sample001/img001-00364.png,Sample001,1,0
Sample001/img001-00365.png,Sample001,1,0
Sample001/img001-00366.png,Sample001,1,0
Sample001/img001-00367.png,Sample001,1,0
Sample001/img001-00368.png,Sample001,1,0
Sample001/img001-00369.png,Sample001,1,0
Sample001/img001-00370.png,Sample001,1,0
Sample001/img001-00371.png,Sample001,1,0
Sample001/img001-00372.png,Sample001,1,0
Sample001/img001-00373.png,Sample001,1,0
Sample001/img001-00374.png,Sample001,1,0
Sample001/img001-00375.png,Sample001,1,0
Sample001/img001-00376.png,Sample001,1,0
Sample001/img001-00377.png,Sample001,1,0
Sample001/img001-00378.png,Sample001,1,0
Sample001/img001-00379.png,Sample001,1,0
Sample001/img001-00380.png,Sample001,1,0
Sample001/img001-00381.png,Sample001,1,0
Sample001/img001-00382.png,Sample001,1,0
Sample001/img001-00383.png,Sample001,1,0
Sample001/img001-00384.png,Sample001,1,0
Sample001/img001-00385.png,Sample001,1,0
Sample001/img001-00386.png,Sample001,1,0
Sample001/img001-00387.png,Sample001,1,0
Sample001/img001-00388.png,Sample001,1,0
Sample001/img001-00389.png,Sample001,1,0
Sample001/img001-00390.png,Sample001,1,0
Sample001/img001-00391.png,Sample001,1,0
Sample001/img001-00392.png,Sample001,1,0
Sample001/img001-00393.png,Sample001,1,0
Sample001/img001-00394.png,Sample001,1,0
Sample001/img001-00395.png,Sample001,1,0
Sample001/img001-00396.png,Sample001,1,0
Sample001/img001-00397.png,Sample001,1,0
Sample001/img001-00398.png,Sample001,1,0
Sample001/img001-00399.png,Sample001,1,0
Sample001/img001-00400.png,Sample001,1,0
Sample001/img001-00401.png,Sample001,1,0
Sample001/img001-00402.png,Sample001,1,0
Sample001/img001-00403.png,Sample001,1,0
Sample001/img001-00404.png,Sample001,1,0
Sample001/img001-00405.png,Sample001,1,0
Sample001/img001-00406.png,Sample001,1,0
Sample001/img001-00407.png,Sample001,1,0
Sample001/img001-00408.png,Sample001,1,0
Sample001/img001-00409.png,Sample001,1,0
Sample001/img001-00410.png,Sample001,1,0
Sample001/img001-00411.png,Sample001,1,0
Sample001/img001-00412.png,Sample001,1,0
Sample001/img001-00413.png,Sample001,1,0
Sample001/img001-00414.png,Sample001,1,0
Sample001/img001-00415.png,Sample001,1,0
Sample001/img001-00416.png,Sample001,1,0
Sample001/img001-00417.png,Sample001,1,0
Sample001/img001-00418.png,Sample001,1,0
Sample001/img001-00419.png,Sample001,1,0
Sample001/img001-00420.png,Sample001,1,0
Sample001/img001-00421.png,Sample001,1,0
Sample001/img001-00422.png,Sample001,1,0
Sample001/img001-00423.png,Sample001,1,0
Sample001/img001-00424.png,Sample001,1,0
Sample001/img001-00425.png,Sample001,1,0
Sample001/img001-00426.png,Sample001,1,0
Sample001/img001-00427.png,Sample001,1,0
Sample001/img001-00428.png,Sample001,1,0
Sample001/img001-00429.png,Sample001,1,0
Sample001/img001-00430.png,Sample001,1,0
Sample001/img001-00431.png,Sample001,1,0
Sample001/img001-00432.png,Sample001,1,0
Sample001/img001-00433.png,Sample001,1,0
Sample001/img001-00434.png,Sample001,1,0
Sample001/img001-00435.png,Sample001,1,0
Sample001/img001-00436.png,Sample001,1,0
Sample001/img001-00437.png,Sample001,1,0
Sample001/img001-00438.png,Sample001,1,0
Sample001/img001-00439.png,Sample001,1,0
Sample001/img001-00440.png,Sample001,1,0
Sample001/img001-00441.png,Sample001,1,0
Sample001/img001-00442.png,Sample001,1,0
Sample001/img001-00443.png,Sample001,1,0
Sample001/img001-00444.png,Sample001,1,0
Sample001/img001-00445.png,Sample001,1,0
Sample001/img001-00446.png,Sample001,1,0
Sample001/img001-00447.png,Sample001,1,0
Sample001/img001-00448.png,Sample001,1,0
Sample001/img001-00449.png,Sample001,1,0
Sample001/img001-00450.png,Sample001,1,0
Sample001/img001-00451.png,Sample001,1,0
Sample001/img001-00452.png,Sample001,1,0
Sample001/img001-00453.png,Sample001,1,0
Sample001/img001-00454.png,Sample001,1,0
Sample001/img001-00455.png,Sample001,1,0
Sample001/img001-00456.png,Sample001,1,0
Sample001/img001-00457.png,Sample001,1,0
Sample001/img001-00458.png,Sample001,1,0
Sample001/img001-00459.png,Sample001,1,0
Sample001/img001-00460.png,Sample001,1,0
Sample001/img001-00461.png,Sample001,1,0
Sample001/img001-00462.png,Sample001,1,0
Sample001/img001-00463.png,Sample001,1,0
Sample001/img001-00464.png,Sample001,1,0
Sample001/img001-00465.png,Sample001,1,0
Sample001/img001-00466.png,Sample001,1,0
Sample001/img001-00467.png,Sample001,1,0
Sample001/img001-00468.png,Sample001,1,0
Sample001/img001-00469.png,Sample001,1,0
Sample001/img001-00470.png,Sample001,1,0
Sample001/img001-00471.png,Sample001,1,0
Sample001/img001-00472.png,Sample001,1,0
Sample001/img001-00473.png,Sample001,1,0
Sample001/img001-00474.png,Sample001,1,0
Sample001/img001-00475.png,Sample001,1,0
Sample001/img001-00476.png,Sample001,1,0
Sample001/img001-00477.png,Sample001,1,0
Sample001/img001-00478.png,Sample001,1,0
Sample001/img001-00479.png,Sample001,1,0
Sample001/img001-00480.png,Sample001,1,0
Sample001/img001-00481.png,Sample001,1,0
Sample001/img001-00482.png,Sample001,1,0
Sample001/img001-00483.png,Sample001,1,0
Sample001/img001-00484.png,Sample001,1,0
Sample001/img001-00485.png,Sample001,1,0
Sample001/img001-00486.png,Sample001,1,0
Sample001/img001-00487.png,Sample001,1,0
Sample001/img001-00488.png,Sample001,1,0
Sample001/img001-00489.png,Sample001,1,0
Sample001/img001-00490.png,Sample001,1,0
Sample001/img001-00491.png,Sample001,1,0
Sample001/img001-00492.png,Sample001,1,0
Sample001/img001-00493.png,Sample001,1,0
Sample001/img001-00494.png,Sample001,1,0
Sample001/img001-00495.png,Sample001,1,0
Sample001/img001-00496.png,Sample001,1,0
Sample001/img001-00497.png,Sample001,1,0
Sample001/img001-00498.png,Sample001,1,0
Sample001/img001-00499.png,Sample001,1,0
Sample001/img001-00500.png,Sample001,1,0
Sample001/img001-00501.png,Sample001,1,0
Sample001/img001-00502.png,Sample001,1,0
Sample001/img001-00503.png,Sample001,1,0
Sample001/img001-00504.png,Sample001,1,0
Sample001/img001-00505.png,Sample001,1,0
Sample001/img001-00506.png,Sample001,1,0
Sample001/img001-00507.png,Sample001,1,0
Sample001/img001-00508.png,Sample001,1,0
Sample001/img001-00509.png,Sample001,1,0
Sample001/img001-00510.png,Sample001,1,0
Sample001/img001-00511.png,Sample001,1,0
Sample001/img001-00512.png,Sample001,1,0
Sample001/img001-00513.png,Sample001,1,0
Sample001/img001-00514.png,Sample001,1,0
Sample001/img001-00515.png,Sample001,1,0
Sample001/img001-00516.png,Sample001,1,0
Sample001/img001-00517.png,Sample001,1,0
Sample001/img001-00518.png,Sample001,1,0
Sample001/img001-00519.png,Sample001,1,0
Sample001/img001-00520.png,Sample001,1,0
Sample001/img001-00521.png,Sample001,1,0
Sample001/img001-00522.png,Sample001,1,0
Sample001/img001-00523.png,Sample001,1,0
Sample001/img001-00524.png,Sample001,1,0
Sample001/img001-00525.png,Sample001,1,0
Sample001/img001-00526.png,Sample001,1,0
Sample001/img001-00527.png,Sample001,1,0
Sample001/img001-00528.png,Sample001,1,0
Sample001/img001-00529.png,Sample001,1,0
Sample001/img001-00530.png,Sample001,1,0
Sample001/img001-00531.png,Sample001,1,0
Sample001/img001-00532.png,Sample001,1,0
Sample001/img001-00533.png,Sample001,1,0
Sample001/img001-00534.png,Sample001,1,0
Sample001/img001-00535.png,Sample001,1,0
Sample001/img001-00536.png,Sample001,1,0
Sample001/img001-00537.png,Sample001,1,0
Sample001/img001-00538.png,Sample001,1,0
Sample001/img001-00539.png,Sample001,1,0
Sample001/img001-00540.png,Sample001,1,0
Sample001/img001-00541.png,Sample001,1,0
Sample001/img001-00542.png,Sample001,1,0
Sample001/img001-00543.png,Sample001,1,0
Sample001/img001-00544.png,Sample001,1,0
Sample001/img001-00545.png,Sample001,1,0
Sample001/img001-00546.png,Sample001,1,0
Sample001/img001-00547.png,Sample001,1,0
Sample001/img001-00548.png,Sample001,1,0
Sample001/img001-00549.png,Sample001,1,0
Sample001/img001-00550.png,Sample001,1,0
Sample001/img001-00551.png,Sample001,1,0
Sample001/img001-00552.png,Sample001,1,0
Sample001/img001-00553.png,Sample001,1,0
Sample001/img001-00554.png,Sample001,1,0
Sample001/img001-00555.png,Sample001,1,0
Sample001/img001-00556.png,Sample001,1,0
Sample001/img001-00557.png,Sample001,1,0
Sample001/img001-00558.png,Sample001,1,0
Sample001/img001-00559.png,Sample001,1,0
Sample001/img001-00560.png,Sample001,1,0
Sample001/img001-00561.png,Sample001,1,0
Sample001/img001-00562.png,Sample001,1,0
Sample001/img001-00563.png,Sample001,1,0
Sample001/img001-00564.png,Sample001,1,0
Sample001/img001-00565.png,Sample001,1,0
Sample001/img001-00566.png,Sample001,1,0
Sample001/img001-00567.png,Sample001,1,0
Sample001/img001-00568.png,Sample001,1,0
Sample001/img001-00569.png,Sample001,1,0
Sample001/img001-00570.png,Sample001,1,0
Sample001/img001-00571.png,Sample001,1,0
Sample001/img001-00572.png,Sample001,1,0
Sample001/img001-00573.png,Sample001,1,0
Sample001/img001-00574.png,Sample001,1,0
Sample001/img001-00575.png,Sample001,1,0
Sample001/img001-00576.png,Sample001,1,0
Sample001/img001-00577.png,Sample001,1,0
Sample001/img001-00578.png,Sample001,1,0
Sample001/img001-00579.png,Sample001,1,0
Sample001/img001-00580.png,Sample001,1,0
Sample001/img001-00581.png,Sample001,1,0
Sample001/img001-00582.png,Sample001,1,0
Sample001/img001-00583.png,Sample001,1,0
Sample001/img001-00584.png,Sample001,1,0
Sample001/img001-00585.png,Sample001,1,0
Sample001/img001-00586.png,Sample001,1,0
Sample001/img001-00587.png,Sample001,1,0
Sample001/img001-00588.png,Sample001,1,0
Sample001/img001-00589.png,Sample001,1,0
Sample001/img001-00590.png,Sample001,1,0
Sample001/img001-00591.png,Sample001,1,0
Sample001/img001-00592.png,Sample001,1,0
Sample001/img001-00593.png,Sample001,1,0
Sample001/img001-00594.png,Sample001,1,0
Sample001/img001-00595.png,Sample001,1,0
Sample001/img001-00596.png,Sample001,1,0
Sample001/img001-00597.png,Sample001,1,0
Sample001/img001-00598.png,Sample001,1,0
Sample001/img001-00599.png,Sample001,1,0
Sample001/img001-00600.png,Sample001,1,0
Sample001/img001-00601.png,Sample001,1,0
Sample001/img001-00602.png,Sample001,1,0
Sample001/img001-00603.png,Sample001,1,0
Sample001/img001-00604.png,Sample001,1,0
Sample001/img001-00605.png,Sample001,1,0
Sample001/img001-00606.png,Sample001,1,0
Sample001/img001-00607.png,Sample001,1,0
Sample001/img001-00608.png,Sample001,1,0
Sample001/img001-00609.png,Sample001,1,0
Sample001/img001-00610.png,Sample001,1,0
Sample001/img001-00611.png,Sample001,1,0
Sample001/img001-00612.png,Sample001,1,0
Sample001/img001-00613.png,Sample001,1,0
Sample001/img001-00614.png,Sample001,1,0
Sample001/img001-00615.png,Sample001,1,0
Sample001/img001-00616.png,Sample001,1,0
Sample001/img001-00617.png,Sample001,1,0
Sample001/img001-00618.png,Sample001,1,0
Sample001/img001-00619.png,Sample001,1,0
Sample001/img001-00620.png,Sample001,1,0
Sample001/img001-00621.png,Sample001,1,0
Sample001/img001-00622.png,Sample001,1,0
Sample001/img001-00623.png,Sample001,1,0
Sample001/img001-00624.png,Sample001,1,0
Sample001/img001-00625.png,Sample001,1,0
Sample001/img001-00626.png,Sample001,1,0
Sample001/img001-00627.png,Sample001,1,0
Sample001/img001-00628.png,Sample001,1,0
Sample001/img001-00629.png,Sample001,1,0
Sample001/img001-00630.png,Sample001,1,0
Sample001/img001-00631.png,Sample001,1,0
Sample001/img001-00632.png,Sample001,1,0
Sample001/img001-00633.png,Sample001,1,0
Sample001/img001-00634.png,Sample001,1,0
Sample001/img001-00635.png,Sample001,1,0
