path,label
synthetic_chars/0_100.png,0
synthetic_chars/0_101.png,0
synthetic_chars/0_102.png,0
synthetic_chars/0_103.png,0
synthetic_chars/0_104.png,0
synthetic_chars/0_105.png,0
synthetic_chars/0_106.png,0
synthetic_chars/0_107.png,0
synthetic_chars/0_108.png,0
synthetic_chars/0_109.png,0
synthetic_chars/0_110.png,0
synthetic_chars/0_111.png,0
synthetic_chars/0_112.png,0
synthetic_chars/0_113.png,0
synthetic_chars/0_114.png,0
synthetic_chars/0_115.png,0
synthetic_chars/0_116.png,0
synthetic_chars/0_117.png,0
synthetic_chars/0_118.png,0
synthetic_chars/0_119.png,0
synthetic_chars/0_120.png,0
synthetic_chars/0_121.png,0
synthetic_chars/0_122.png,0
synthetic_chars/0_123.png,0
synthetic_chars/0_124.png,0
synthetic_chars/0_125.png,0
synthetic_chars/0_126.png,0
synthetic_chars/0_127.png,0
synthetic_chars/0_128.png,0
synthetic_chars/0_129.png,0
synthetic_chars/0_130.png,0
synthetic_chars/0_131.png,0
synthetic_chars/0_132.png,0
synthetic_chars/0_133.png,0
synthetic_chars/0_134.png,0
synthetic_chars/0_135.png,0
synthetic_chars/0_136.png,0
synthetic_chars/0_137.png,0
synthetic_chars/0_138.png,0
synthetic_chars/0_139.png,0
synthetic_chars/0_140.png,0
synthetic_chars/0_141.png,0
synthetic_chars/0_142.png,0
synthetic_chars/0_143.png,0
synthetic_chars/0_144.png,0
synthetic_chars/0_145.png,0
synthetic_chars/0_146.png,0
synthetic_chars/0_147.png,0
synthetic_chars/0_148.png,0
synthetic_chars/0_149.png,0
synthetic_chars/0_150.png,0
synthetic_chars/0_151.png,0
synthetic_chars/0_152.png,0
synthetic_chars/0_153.png,0
synthetic_chars/0_154.png,0
synthetic_chars/0_155.png,0
synthetic_chars/0_156.png,0
synthetic_chars/0_157.png,0
synthetic_chars/0_158.png,0
synthetic_chars/0_159.png,0
synthetic_chars/0_160.png,0
synthetic_chars/0_161.png,0
synthetic_chars/0_162.png,0
synthetic_chars/0_163.png,0
synthetic_chars/0_164.png,0
synthetic_chars/0_165.png,0
synthetic_chars/0_166.png,0
synthetic_chars/0_167.png,0
synthetic_chars/0_168.png,0
synthetic_chars/0_169.png,0
synthetic_chars/0_170.png,0
synthetic_chars/0_171.png,0
synthetic_chars/0_172.png,0
synthetic_chars/0_173.png,0
synthetic_chars/0_174.png,0
synthetic_chars/0_175.png,0
synthetic_chars/0_176.png,0
synthetic_chars/0_177.png,0
synthetic_chars/0_178.png,0
synthetic_chars/0_179.png,0
synthetic_chars/0_180.png,0
synthetic_chars/0_181.png,0
synthetic_chars/0_182.png,0
synthetic_chars/0_183.png,0
synthetic_chars/0_184.png,0
synthetic_chars/0_185.png,0
synthetic_chars/0_186.png,0
synthetic_chars/0_187.png,0
synthetic_chars/0_188.png,0
synthetic_chars/0_189.png,0
synthetic_chars/0_190.png,0
synthetic_chars/0_191.png,0
synthetic_chars/0_192.png,0
synthetic_chars/0_193.png,0
synthetic_chars/0_194.png,0
synthetic_chars/0_195.png,0
synthetic_chars/0_196.png,0
synthetic_chars/0_197.png,0
synthetic_chars/0_198.png,0
synthetic_chars/0_199.png,0
synthetic_chars/0_200.png,0
synthetic_chars/0_201.png,0
synthetic_chars/0_202.png,0
synthetic_chars/0_203.png,0
synthetic_chars/0_204.png,0
synthetic_chars/0_205.png,0
synthetic_chars/0_206.png,0
synthetic_chars/0_207.png,0
synthetic_chars/0_208.png,0
synthetic_chars/0_209.png,0
synthetic_chars/0_210.png,0
synthetic_chars/0_211.png,0
synthetic_chars/0_212.png,0
synthetic_chars/0_213.png,0
synthetic_chars/0_214.png,0
synthetic_chars/0_215.png,0
synthetic_chars/0_216.png,0
synthetic_chars/0_217.png,0
synthetic_chars/0_218.png,0
synthetic_chars/0_219.png,0
synthetic_chars/0_220.png,0
synthetic_chars/0_221.png,0
synthetic_chars/0_222.png,0
synthetic_chars/0_223.png,0
synthetic_chars/0_224.png,0
synthetic_chars/0_225.png,0
synthetic_chars/0_226.png,0
synthetic_chars/0_227.png,0
synthetic_chars/0_228.png,0
synthetic_chars/0_229.png,0
synthetic_chars/0_230.png,0
synthetic_chars/0_231.png,0
synthetic_chars/0_232.png,0
synthetic_chars/0_233.png,0
synthetic_chars/0_234.png,0
synthetic_chars/0_235.png,0
synthetic_chars/0_236.png,0
synthetic_chars/0_237.png,0
synthetic_chars/0_238.png,0
synthetic_chars/0_239.png,0
synthetic_chars/0_240.png,0
synthetic_chars/0_241.png,0
synthetic_chars/0_242.png,0
synthetic_chars/0_243.png,0
synthetic_chars/0_244.png,0
synthetic_chars/0_245.png,0
synthetic_chars/0_246.png,0
synthetic_chars/0_247.png,0
synthetic_chars/0_248.png,0
synthetic_chars/0_249.png,0
synthetic_chars/0_250.png,0
synthetic_chars/0_251.png,0
synthetic_chars/0_252.png,0
synthetic_chars/0_253.png,0
synthetic_chars/0_254.png,0
synthetic_chars/0_255.png,0
synthetic_chars/0_256.png,0
synthetic_chars/0_257.png,0
synthetic_chars/0_258.png,0
synthetic_chars/0_259.png,0
synthetic_chars/0_260.png,0
synthetic_chars/0_261.png,0
synthetic_chars/0_262.png,0
synthetic_chars/0_263.png,0
synthetic_chars/0_264.png,0
synthetic_chars/0_265.png,0
synthetic_chars/0_266.png,0
synthetic_chars/0_267.png,0
synthetic_chars/0_268.png,0
synthetic_chars/0_269.png,0
synthetic_chars/0_270.png,0
synthetic_chars/0_271.png,0
synthetic_chars/0_272.png,0
synthetic_chars/0_273.png,0
synthetic_chars/0_274.png,0
synthetic_chars/0_275.png,0
synthetic_chars/0_276.png,0
synthetic_chars/0_277.png,0
synthetic_chars/0_278.png,0
synthetic_chars/0_279.png,0
synthetic_chars/0_280.png,0
synthetic_chars/0_281.png,0
synthetic_chars/0_282.png,0
synthetic_chars/0_283.png,0
synthetic_chars/0_284.png,0
synthetic_chars/0_285.png,0
synthetic_chars/0_286.png,0
synthetic_chars/0_287.png,0
synthetic_chars/0_288.png,0
synthetic_chars/0_289.png,0
synthetic_chars/0_290.png,0
synthetic_chars/0_291.png,0
synthetic_chars/0_292.png,0
synthetic_chars/0_293.png,0
synthetic_chars/0_294.png,0
synthetic_chars/0_295.png,0
synthetic_chars/0_296.png,0
synthetic_chars/0_297.png,0
synthetic_chars/0_298.png,0
synthetic_chars/0_299.png,0
synthetic_chars/0_300.png,0
synthetic_chars/0_301.png,0
synthetic_chars/0_302.png,0
synthetic_chars/0_303.png,0
synthetic_chars/0_304.png,0
synthetic_chars/0_305.png,0
synthetic_chars/0_306.png,0
synthetic_chars/0_307.png,0
synthetic_chars/0_308.png,0
synthetic_chars/0_309.png,0
synthetic_chars/0_310.png,0
synthetic_chars/0_311.png,0
synthetic_chars/0_312.png,0
synthetic_chars/0_313.png,0
synthetic_chars/0_314.png,0
synthetic_chars/0_315.png,0
synthetic_chars/0_316.png,0
synthetic_chars/0_317.png,0
synthetic_chars/0_318.png,0
synthetic_chars/0_319.png,0
synthetic_chars/0_320.png,0
synthetic_chars/0_321.png,0
synthetic_chars/0_322.png,0
synthetic_chars/0_323.png,0
synthetic_chars/0_324.png,0
synthetic_chars/0_325.png,0
synthetic_chars/0_326.png,0
synthetic_chars/0_327.png,0
synthetic_chars/0_328.png,0
synthetic_chars/0_329.png,0
synthetic_chars/0_330.png,0
synthetic_chars/0_331.png,0
synthetic_chars/0_332.png,0
synthetic_chars/0_333.png,0
synthetic_chars/0_334.png,0
synthetic_chars/0_335.png,0
synthetic_chars/0_336.png,0
synthetic_chars/0_337.png,0
synthetic_chars/0_338.png,0
synthetic_chars/0_339.png,0
synthetic_chars/0_340.png,0
synthetic_chars/0_341.png,0
synthetic_chars/0_342.png,0
synthetic_chars/0_343.png,0
synthetic_chars/0_344.png,0
synthetic_chars/0_345.png,0
synthetic_chars/0_346.png,0
synthetic_chars/0_347.png,0
synthetic_chars/0_348.png,0
synthetic_chars/0_349.png,0
synthetic_chars/0_350.png,0
synthetic_chars/0_351.png,0
synthetic_chars/0_352.png,0
synthetic_chars/0_353.png,0
synthetic_chars/0_354.png,0
synthetic_chars/0_355.png,0
synthetic_chars/0_356.png,0
synthetic_chars/0_357.png,0
synthetic_chars/0_358.png,0
synthetic_chars/0_359.png,0
synthetic_chars/0_360.png,0
synthetic_chars/0_361.png,0
synthetic_chars/0_362.png,0
synthetic_chars/0_363.png,0
synthetic_chars/0_364.png,0
synthetic_chars/0_365.png,0
synthetic_chars/0_366.png,0
synthetic_chars/0_367.png,0
synthetic_chars/0_368.png,0
synthetic_chars/0_369.png,0
synthetic_chars/0_370.png,0
synthetic_chars/0_371.png,0
synthetic_chars/0_372.png,0
synthetic_chars/0_373.png,0
synthetic_chars/0_374.png,0
synthetic_chars/0_375.png,0
synthetic_chars/0_376.png,0
synthetic_chars/0_377.png,0
synthetic_chars/0_378.png,0
synthetic_chars/0_379.png,0
synthetic_chars/0_380.png,0
synthetic_chars/0_381.png,0
synthetic_chars/0_382.png,0
synthetic_chars/0_383.png,0
synthetic_chars/0_384.png,0
synthetic_chars/0_385.png,0
synthetic_chars/0_386.png,0
synthetic_chars/0_387.png,0
synthetic_chars/0_388.png,0
synthetic_chars/0_389.png,0
synthetic_chars/0_390.png,0
synthetic_chars/0_391.png,0
synthetic_chars/0_392.png,0
synthetic_chars/0_393.png,0
synthetic_chars/0_394.png,0
synthetic_chars/0_395.png,0
synthetic_chars/0_396.png,0
synthetic_chars/0_397.png,0
synthetic_chars/0_398.png,0
synthetic_chars/0_399.png,0
synthetic_chars/0_400.png,0
synthetic_chars/0_401.png,0
synthetic_chars/0_402.png,0
synthetic_chars/0_403.png,0
synthetic_chars/0_404.png,0
synthetic_chars/0_405.png,0
synthetic_chars/0_406.png,0
synthetic_chars/0_407.png,0
synthetic_chars/0_408.png,0
synthetic_chars/0_409.png,0
synthetic_chars/0_410.png,0
synthetic_chars/0_411.png,0
synthetic_chars/0_412.png,0
synthetic_chars/0_413.png,0
synthetic_chars/0_414.png,0
synthetic_chars/0_415.png,0
synthetic_chars/0_416.png,0
synthetic_chars/0_417.png,0
synthetic_chars/0_418.png,0
synthetic_chars/0_419.png,0
synthetic_chars/0_420.png,0
synthetic_chars/0_421.png,0
synthetic_chars/0_422.png,0
synthetic_chars/0_423.png,0
synthetic_chars/0_424.png,0
synthetic_chars/0_425.png,0
synthetic_chars/0_426.png,0
synthetic_chars/0_427.png,0
synthetic_chars/0_428.png,0
synthetic_chars/0_429.png,0
synthetic_chars/0_430.png,0
synthetic_chars/0_431.png,0
synthetic_chars/0_432.png,0
synthetic_chars/0_433.png,0
synthetic_chars/0_434.png,0
synthetic_chars/0_435.png,0
synthetic_chars/0_436.png,0
synthetic_chars/0_437.png,0
synthetic_chars/0_438.png,0
synthetic_chars/0_439.png,0
synthetic_chars/0_440.png,0
synthetic_chars/0_441.png,0
synthetic_chars/0_442.png,0
synthetic_chars/0_443.png,0
synthetic_chars/0_444.png,0
synthetic_chars/0_445.png,0
synthetic_chars/0_446.png,0
synthetic_chars/0_447.png,0
synthetic_chars/0_448.png,0
synthetic_chars/0_449.png,0
synthetic_chars/0_450.png,0
synthetic_chars/0_451.png,0
synthetic_chars/0_452.png,0
synthetic_chars/0_453.png,0
synthetic_chars/0_454.png,0
synthetic_chars/0_455.png,0
synthetic_chars/0_456.png,0
synthetic_chars/0_457.png,0
synthetic_chars/0_458.png,0
synthetic_chars/0_459.png,0
synthetic_chars/0_460.png,0
synthetic_chars/0_461.png,0
synthetic_chars/0_462.png,0
synthetic_chars/0_463.png,0
synthetic_chars/0_464.png,0
synthetic_chars/0_465.png,0
synthetic_chars/0_466.png,0
synthetic_chars/0_467.png,0
synthetic_chars/0_468.png,0
synthetic_chars/0_469.png,0
synthetic_chars/0_470.png,0
synthetic_chars/0_471.png,0
synthetic_chars/0_472.png,0
synthetic_chars/0_473.png,0
synthetic_chars/0_474.png,0
synthetic_chars/0_475.png,0
synthetic_chars/0_476.png,0
synthetic_chars/0_477.png,0
synthetic_chars/0_478.png,0
synthetic_chars/0_479.png,0
synthetic_chars/0_480.png,0
synthetic_chars/0_481.png,0
synthetic_chars/0_482.png,0
synthetic_chars/0_483.png,0
synthetic_chars/0_484.png,0
synthetic_chars/0_485.png,0
synthetic_chars/0_486.png,0
synthetic_chars/0_487.png,0
synthetic_chars/0_488.png,0
synthetic_chars/0_489.png,0
synthetic_chars/0_490.png,0
synthetic_chars/0_491.png,0
synthetic_chars/0_492.png,0
synthetic_chars/0_493.png,0
synthetic_chars/0_494.png,0
synthetic_chars/0_495.png,0
synthetic_chars/0_496.png,0
synthetic_chars/0_497.png,0
synthetic_chars/0_498.png,0
synthetic_chars/0_499.png,0
synthetic_chars/1_0.png,1
synthetic_chars/1_1.png,1
synthetic_chars/1_2.png,1
synthetic_chars/1_3.png,1
synthetic_chars/1_4.png,1
synthetic_chars/1_5.png,1
synthetic_chars/1_6.png,1
synthetic_chars/1_7.png,1
synthetic_chars/1_8.png,1
synthetic_chars/1_9.png,1
synthetic_chars/1_10.png,1
synthetic_chars/1_11.png,1
synthetic_chars/1_12.png,1
synthetic_chars/1_13.png,1
synthetic_chars/1_14.png,1
synthetic_chars/1_15.png,1
synthetic_chars/1_16.png,1
synthetic_chars/1_17.png,1
synthetic_chars/1_18.png,1
synthetic_chars/1_19.png,1
synthetic_chars/1_20.png,1
synthetic_chars/1_21.png,1
synthetic_chars/1_22.png,1
synthetic_chars/1_23.png,1
synthetic_chars/1_24.png,1
synthetic_chars/1_25.png,1
synthetic_chars/1_26.png,1
synthetic_chars/1_27.png,1
synthetic_chars/1_28.png,1
synthetic_chars/1_29.png,1
synthetic_chars/1_30.png,1
synthetic_chars/1_31.png,1
synthetic_chars/1_32.png,1
synthetic_chars/1_33.png,1
synthetic_chars/1_34.png,1
synthetic_chars/1_35.png,1
synthetic_chars/1_36.png,1
synthetic_chars/1_37.png,1
synthetic_chars/1_38.png,1
synthetic_chars/1_39.png,1
synthetic_chars/1_40.png,1
synthetic_chars/1_41.png,1
synthetic_chars/1_42.png,1
synthetic_chars/1_43.png,1
synthetic_chars/1_44.png,1
synthetic_chars/1_45.png,1
synthetic_chars/1_46.png,1
synthetic_chars/1_47.png,1
synthetic_chars/1_48.png,1
synthetic_chars/1_49.png,1
synthetic_chars/1_50.png,1
synthetic_chars/1_51.png,1
synthetic_chars/1_52.png,1
synthetic_chars/1_53.png,1
synthetic_chars/1_54.png,1
synthetic_chars/1_55.png,1
synthetic_chars/1_56.png,1
synthetic_chars/1_57.png,1
synthetic_chars/1_58.png,1
synthetic_chars/1_59.png,1
synthetic_chars/1_60.png,1
synthetic_chars/1_61.png,1
synthetic_chars/1_62.png,1
synthetic_chars/1_63.png,1
synthetic_chars/1_64.png,1
synthetic_chars/1_65.png,1
synthetic_chars/1_66.png,1
synthetic_chars/1_67.png,1
synthetic_chars/1_68.png,1
synthetic_chars/1_69.png,1
synthetic_chars/1_70.png,1
synthetic_chars/1_71.png,1
synthetic_chars/1_72.png,1
synthetic_chars/1_73.png,1
synthetic_chars/1_74.png,1
synthetic_chars/1_75.png,1
synthetic_chars/1_76.png,1
synthetic_chars/1_77.png,1
synthetic_chars/1_78.png,1
synthetic_chars/1_79.png,1
synthetic_chars/1_80.png,1
synthetic_chars/1_81.png,1
synthetic_chars/1_82.png,1
synthetic_chars/1_83.png,1
synthetic_chars/1_84.png,1
synthetic_chars/1_85.png,1
synthetic_chars/1_86.png,1
synthetic_chars/1_87.png,1
synthetic_chars/1_88.png,1
synthetic_chars/1_89.png,1
synthetic_chars/1_90.png,1
synthetic_chars/1_91.png,1
synthetic_chars/1_92.png,1
synthetic_chars/1_93.png,1
synthetic_chars/1_94.png,1
synthetic_chars/1_95.png,1
synthetic_chars/1_96.png,1
synthetic_chars/1_97.png,1
synthetic_chars/1_98.png,1
synthetic_chars/1_99.png,1
synthetic_chars/1_100.png,1
synthetic_chars/1_101.png,1
synthetic_chars/1_102.png,1
synthetic_chars/1_103.png,1
synthetic_chars/1_104.png,1
synthetic_chars/1_105.png,1
synthetic_chars/1_106.png,1
synthetic_chars/1_107.png,1
synthetic_chars/1_108.png,1
synthetic_chars/1_109.png,1
synthetic_chars/1_110.png,1
synthetic_chars/1_111.png,1
synthetic_chars/1_112.png,1
synthetic_chars/1_113.png,1
synthetic_chars/1_114.png,1
synthetic_chars/1_115.png,1
synthetic_chars/1_116.png,1
synthetic_chars/1_117.png,1
synthetic_chars/1_118.png,1
synthetic_chars/1_119.png,1
synthetic_chars/1_120.png,1
synthetic_chars/1_121.png,1
synthetic_chars/1_122.png,1
synthetic_chars/1_123.png,1
synthetic_chars/1_124.png,1
synthetic_chars/1_125.png,1
synthetic_chars/1_126.png,1
synthetic_chars/1_127.png,1
synthetic_chars/1_128.png,1
synthetic_chars/1_129.png,1
synthetic_chars/1_130.png,1
synthetic_chars/1_131.png,1
synthetic_chars/1_132.png,1
synthetic_chars/1_133.png,1
synthetic_chars/1_134.png,1
synthetic_chars/1_135.png,1
synthetic_chars/1_136.png,1
synthetic_chars/1_137.png,1
synthetic_chars/1_138.png,1
synthetic_chars/1_139.png,1
synthetic_chars/1_140.png,1
synthetic_chars/1_141.png,1
synthetic_chars/1_142.png,1
synthetic_chars/1_143.png,1
synthetic_chars/1_144.png,1
synthetic_chars/1_145.png,1
synthetic_chars/1_146.png,1
synthetic_chars/1_147.png,1
synthetic_chars/1_148.png,1
synthetic_chars/1_149.png,1
synthetic_chars/1_150.png,1
synthetic_chars/1_151.png,1
synthetic_chars/1_152.png,1
synthetic_chars/1_153.png,1
synthetic_chars/1_154.png,1
synthetic_chars/1_155.png,1
synthetic_chars/1_156.png,1
synthetic_chars/1_157.png,1
synthetic_chars/1_158.png,1
synthetic_chars/1_159.png,1
synthetic_chars/1_160.png,1
synthetic_chars/1_161.png,1
synthetic_chars/1_162.png,1
synthetic_chars/1_163.png,1
synthetic_chars/1_164.png,1
synthetic_chars/1_165.png,1
synthetic_chars/1_166.png,1
synthetic_chars/1_167.png,1
synthetic_chars/1_168.png,1
synthetic_chars/1_169.png,1
synthetic_chars/1_170.png,1
synthetic_chars/1_171.png,1
synthetic_chars/1_172.png,1
synthetic_chars/1_173.png,1
synthetic_chars/1_174.png,1
synthetic_chars/1_175.png,1
synthetic_chars/1_176.png,1
synthetic_chars/1_177.png,1
synthetic_chars/1_178.png,1
synthetic_chars/1_179.png,1
synthetic_chars/1_180.png,1
synthetic_chars/1_181.png,1
synthetic_chars/1_182.png,1
synthetic_chars/1_183.png,1
synthetic_chars/1_184.png,1
synthetic_chars/1_185.png,1
synthetic_chars/1_186.png,1
synthetic_chars/1_187.png,1
synthetic_chars/1_188.png,1
synthetic_chars/1_189.png,1
synthetic_chars/1_190.png,1
synthetic_chars/1_191.png,1
synthetic_chars/1_192.png,1
synthetic_chars/1_193.png,1
synthetic_chars/1_194.png,1
synthetic_chars/1_195.png,1
synthetic_chars/1_196.png,1
synthetic_chars/1_197.png,1
synthetic_chars/1_198.png,1
synthetic_chars/1_199.png,1
synthetic_chars/1_200.png,1
synthetic_chars/1_201.png,1
synthetic_chars/1_202.png,1
synthetic_chars/1_203.png,1
synthetic_chars/1_204.png,1
synthetic_chars/1_205.png,1
synthetic_chars/1_206.png,1
synthetic_chars/1_207.png,1
synthetic_chars/1_208.png,1
synthetic_chars/1_209.png,1
synthetic_chars/1_210.png,1
synthetic_chars/1_211.png,1
synthetic_chars/1_212.png,1
synthetic_chars/1_213.png,1
synthetic_chars/1_214.png,1
synthetic_chars/1_215.png,1
synthetic_chars/1_216.png,1
synthetic_chars/1_217.png,1
synthetic_chars/1_218.png,1
synthetic_chars/1_219.png,1
synthetic_chars/1_220.png,1
synthetic_chars/1_221.png,1
synthetic_chars/1_222.png,1
synthetic_chars/1_223.png,1
synthetic_chars/1_224.png,1
synthetic_chars/1_225.png,1
synthetic_chars/1_226.png,1
synthetic_chars/1_227.png,1
synthetic_chars/1_228.png,1
synthetic_chars/1_229.png,1
synthetic_chars/1_230.png,1
synthetic_chars/1_231.png,1
synthetic_chars/1_232.png,1
synthetic_chars/1_233.png,1
synthetic_chars/1_234.png,1
synthetic_chars/1_235.png,1
synthetic_chars/1_236.png,1
synthetic_chars/1_237.png,1
synthetic_chars/1_238.png,1
synthetic_chars/1_239.png,1
synthetic_chars/1_240.png,1
synthetic_chars/1_241.png,1
synthetic_chars/1_242.png,1
synthetic_chars/1_243.png,1
synthetic_chars/1_244.png,1
synthetic_chars/1_245.png,1
synthetic_chars/1_246.png,1
synthetic_chars/1_247.png,1
synthetic_chars/1_248.png,1
synthetic_chars/1_249.png,1
synthetic_chars/1_250.png,1
synthetic_chars/1_251.png,1
synthetic_chars/1_252.png,1
synthetic_chars/1_253.png,1
synthetic_chars/1_254.png,1
synthetic_chars/1_255.png,1
synthetic_chars/1_256.png,1
synthetic_chars/1_257.png,1
synthetic_chars/1_258.png,1
synthetic_chars/1_259.png,1
synthetic_chars/1_260.png,1
synthetic_chars/1_261.png,1
synthetic_chars/1_262.png,1
synthetic_chars/1_263.png,1
synthetic_chars/1_264.png,1
synthetic_chars/1_265.png,1
synthetic_chars/1_266.png,1
synthetic_chars/1_267.png,1
synthetic_chars/1_268.png,1
synthetic_chars/1_269.png,1
synthetic_chars/1_270.png,1
synthetic_chars/1_271.png,1
synthetic_chars/1_272.png,1
synthetic_chars/1_273.png,1
synthetic_chars/1_274.png,1
synthetic_chars/1_275.png,1
synthetic_chars/1_276.png,1
synthetic_chars/1_277.png,1
synthetic_chars/1_278.png,1
synthetic_chars/1_279.png,1
synthetic_chars/1_280.png,1
synthetic_chars/1_281.png,1
synthetic_chars/1_282.png,1
synthetic_chars/1_283.png,1
synthetic_chars/1_284.png,1
synthetic_chars/1_285.png,1
synthetic_chars/1_286.png,1
synthetic_chars/1_287.png,1
synthetic_chars/1_288.png,1
synthetic_chars/1_289.png,1
synthetic_chars/1_290.png,1
synthetic_chars/1_291.png,1
synthetic_chars/1_292.png,1
synthetic_chars/1_293.png,1
synthetic_chars/1_294.png,1
synthetic_chars/1_295.png,1
synthetic_chars/1_296.png,1
synthetic_chars/1_297.png,1
synthetic_chars/1_298.png,1
synthetic_chars/1_299.png,1
synthetic_chars/1_300.png,1
synthetic_chars/1_301.png,1
synthetic_chars/1_302.png,1
synthetic_chars/1_303.png,1
synthetic_chars/1_304.png,1
synthetic_chars/1_305.png,1
synthetic_chars/1_306.png,1
synthetic_chars/1_307.png,1
synthetic_chars/1_308.png,1
synthetic_chars/1_309.png,1
synthetic_chars/1_310.png,1
synthetic_chars/1_311.png,1
synthetic_chars/1_312.png,1
synthetic_chars/1_313.png,1
synthetic_chars/1_314.png,1
synthetic_chars/1_315.png,1
synthetic_chars/1_316.png,1
synthetic_chars/1_317.png,1
synthetic_chars/1_318.png,1
synthetic_chars/1_319.png,1
synthetic_chars/1_320.png,1
synthetic_chars/1_321.png,1
synthetic_chars/1_322.png,1
synthetic_chars/1_323.png,1
synthetic_chars/1_324.png,1
synthetic_chars/1_325.png,1
synthetic_chars/1_326.png,1
synthetic_chars/1_327.png,1
synthetic_chars/1_328.png,1
synthetic_chars/1_329.png,1
synthetic_chars/1_330.png,1
synthetic_chars/1_331.png,1
synthetic_chars/1_332.png,1
synthetic_chars/1_333.png,1
synthetic_chars/1_334.png,1
synthetic_chars/1_335.png,1
synthetic_chars/1_336.png,1
synthetic_chars/1_337.png,1
synthetic_chars/1_338.png,1
synthetic_chars/1_339.png,1
synthetic_chars/1_340.png,1
synthetic_chars/1_341.png,1
synthetic_chars/1_342.png,1
synthetic_chars/1_343.png,1
synthetic_chars/1_344.png,1
synthetic_chars/1_345.png,1
synthetic_chars/1_346.png,1
synthetic_chars/1_347.png,1
synthetic_chars/1_348.png,1
synthetic_chars/1_349.png,1
synthetic_chars/1_350.png,1
synthetic_chars/1_351.png,1
synthetic_chars/1_352.png,1
synthetic_chars/1_353.png,1
synthetic_chars/1_354.png,1
synthetic_chars/1_355.png,1
synthetic_chars/1_356.png,1
synthetic_chars/1_357.png,1
synthetic_chars/1_358.png,1
synthetic_chars/1_359.png,1
synthetic_chars/1_360.png,1
synthetic_chars/1_361.png,1
synthetic_chars/1_362.png,1
synthetic_chars/1_363.png,1
synthetic_chars/1_364.png,1
synthetic_chars/1_365.png,1
synthetic_chars/1_366.png,1
synthetic_chars/1_367.png,1
synthetic_chars/1_368.png,1
synthetic_chars/1_369.png,1
synthetic_chars/1_370.png,1
synthetic_chars/1_371.png,1
synthetic_chars/1_372.png,1
synthetic_chars/1_373.png,1
