rel_path,char,label
Sample001/img001-00179.png,0,0
Sample001/img001-00180.png,0,0
Sample001/img001-00181.png,0,0
Sample001/img001-00182.png,0,0
Sample001/img001-00183.png,0,0
Sample001/img001-00184.png,0,0
Sample001/img001-00185.png,0,0
Sample001/img001-00186.png,0,0
Sample001/img001-00187.png,0,0
Sample001/img001-00188.png,0,0
Sample001/img001-00189.png,0,0
Sample001/img001-00190.png,0,0
Sample001/img001-00191.png,0,0
Sample001/img001-00193.png,0,0
Sample001/img001-00194.png,0,0
Sample001/img001-00195.png,0,0
Sample001/img001-00196.png,0,0
Sample001/img001-00197.png,0,0
Sample001/img001-00198.png,0,0
Sample001/img001-00199.png,0,0
Sample001/img001-00200.png,0,0
Sample001/img001-00201.png,0,0
Sample001/img001-00202.png,0,0
Sample001/img001-00203.png,0,0
Sample001/img001-00204.png,0,0
Sample001/img001-00205.png,0,0
Sample001/img001-00206.png,0,0
Sample001/img001-00207.png,0,0
Sample001/img001-00208.png,0,0
Sample001/img001-00210.png,0,0
Sample001/img001-00211.png,0,0
Sample001/img001-00212.png,0,0
Sample001/img001-00213.png,0,0
Sample001/img001-00214.png,0,0
Sample001/img001-00215.png,0,0
Sample001/img001-00216.png,0,0
Sample001/img001-00217.png,0,0
Sample001/img001-00218.png,0,0
Sample001/img001-00219.png,0,0
Sample001/img001-00220.png,0,0
Sample001/img001-00221.png,0,0
Sample001/img001-00222.png,0,0
Sample001/img001-00223.png,0,0
Sample001/img001-00224.png,0,0
Sample001/img001-00225.png,0,0
Sample001/img001-00227.png,0,0
Sample001/img001-00228.png,0,0
Sample001/img001-00229.png,0,0
Sample001/img001-00230.png,0,0
Sample001/img001-00231.png,0,0
Sample001/img001-00232.png,0,0
Sample001/img001-00233.png,0,0
Sample001/img001-00234.png,0,0
Sample001/img001-00235.png,0,0
Sample001/img001-00236.png,0,0
Sample001/img001-00237.png,0,0
Sample001/img001-00238.png,0,0
Sample001/img001-00239.png,0,0
Sample001/img001-00240.png,0,0
Sample001/img001-00241.png,0,0
Sample001/img001-00242.png,0,0
Sample001/img001-00244.png,0,0
Sample001/img001-00245.png,0,0
Sample001/img001-00246.png,0,0
Sample001/img001-00247.png,0,0
Sample001/img001-00248.png,0,0
Sample001/img001-00249.png,0,0
Sample001/img001-00250.png,0,0
Sample001/img001-00251.png,0,0
Sample001/img001-00252.png,0,0
Sample001/img001-00253.png,0,0
Sample001/img001-00254.png,0,0
Sample001/img001-00255.png,0,0
Sample001/img001-00256.png,0,0
Sample001/img001-00257.png,0,0
Sample001/img001-00258.png,0,0
Sample001/img001-00259.png,0,0
Sample001/img001-00261.png,0,0
Sample001/img001-00262.png,0,0
Sample001/img001-00263.png,0,0
Sample001/img001-00264.png,0,0
Sample001/img001-00265.png,0,0
Sample001/img001-00266.png,0,0
Sample001/img001-00267.png,0,0
Sample001/img001-00268.png,0,0
Sample001/img001-00269.png,0,0
Sample001/img001-00270.png,0,0
Sample001/img001-00271.png,0,0
Sample001/img001-00272.png,0,0
Sample001/img001-00273.png,0,0
Sample001/img001-00274.png,0,0
Sample001/img001-00275.png,0,0
Sample001/img001-00276.png,0,0
Sample001/img001-00278.png,0,0
Sample001/img001-00279.png,0,0
Sample001/img001-00280.png,0,0
Sample001/img001-00281.png,0,0
Sample001/img001-00282.png,0,0
Sample001/img001-00283.png,0,0
Sample001/img001-00284.png,0,0
Sample001/img001-00285.png,0,0
Sample001/img001-00286.png,0,0
Sample001/img001-00287.png,0,0
Sample001/img001-00288.png,0,0
Sample001/img001-00289.png,0,0
Sample001/img001-00290.png,0,0
Sample001/img001-00291.png,0,0
Sample001/img001-00292.png,0,0
Sample001/img001-00293.png,0,0
Sample001/img001-00295.png,0,0
Sample001/img001-00296.png,0,0
Sample001/img001-00297.png,0,0
Sample001/img001-00298.png,0,0
Sample001/img001-00299.png,0,0
Sample001/img001-00300.png,0,0
Sample001/img001-00301.png,0,0
Sample001/img001-00302.png,0,0
Sample001/img001-00303.png,0,0
Sample001/img001-00304.png,0,0
Sample001/img001-00305.png,0,0
Sample001/img001-00306.png,0,0
Sample001/img001-00307.png,0,0
Sample001/img001-00308.png,0,0
Sample001/img001-00309.png,0,0
Sample001/img001-00310.png,0,0
Sample001/img001-00312.png,0,0
Sample001/img001-00313.png,0,0
Sample001/img001-00314.png,0,0
Sample001/img001-00315.png,0,0
Sample001/img001-00316.png,0,0
Sample001/img001-00317.png,0,0
Sample001/img001-00318.png,0,0
Sample001/img001-00319.png,0,0
Sample001/img001-00320.png,0,0
Sample001/img001-00321.png,0,0
Sample001/img001-00322.png,0,0
Sample001/img001-00323.png,0,0
Sample001/img001-00324.png,0,0
Sample001/img001-00325.png,0,0
Sample001/img001-00326.png,0,0
Sample001/img001-00327.png,0,0
Sample001/img001-00073.png,0,0
Sample001/img001-00090.png,0,0
Sample001/img001-00107.png,0,0
Sample001/img001-00124.png,0,0
Sample001/img001-00141.png,0,0
Sample001/img001-00158.png,0,0
Sample001/img001-00175.png,0,0
Sample001/img001-00192.png,0,0
Sample001/img001-00209.png,0,0
Sample001/img001-00226.png,0,0
Sample001/img001-00243.png,0,0
Sample001/img001-00260.png,0,0
Sample001/img001-00277.png,0,0
Sample001/img001-00294.png,0,0
Sample001/img001-00311.png,0,0
Sample001/img001-00329.png,0,0
Sample001/img001-00330.png,0,0
Sample001/img001-00331.png,0,0
Sample001/img001-00332.png,0,0
Sample001/img001-00333.png,0,0
Sample001/img001-00334.png,0,0
Sample001/img001-00335.png,0,0
Sample001/img001-00336.png,0,0
Sample001/img001-00337.png,0,0
Sample001/img001-00338.png,0,0
Sample001/img001-00339.png,0,0
Sample001/img001-00340.png,0,0
Sample001/img001-00341.png,0,0
Sample001/img001-00342.png,0,0
Sample001/img001-00343.png,0,0
Sample001/img001-00344.png,0,0
Sample001/img001-00346.png,0,0
Sample001/img001-00347.png,0,0
Sample001/img001-00348.png,0,0
Sample001/img001-00349.png,0,0
Sample001/img001-00350.png,0,0
Sample001/img001-00351.png,0,0
Sample001/img001-00352.png,0,0
Sample001/img001-00353.png,0,0
Sample001/img001-00354.png,0,0
Sample001/img001-00355.png,0,0
Sample001/img001-00356.png,0,0
Sample001/img001-00357.png,0,0
Sample001/img001-00358.png,0,0
Sample001/img001-00359.png,0,0
Sample001/img001-00360.png,0,0
Sample001/img001-00361.png,0,0
Sample001/img001-00363.png,0,0
Sample001/img001-00364.png,0,0
Sample001/img001-00365.png,0,0
Sample001/img001-00366.png,0,0
Sample001/img001-00367.png,0,0
Sample001/img001-00368.png,0,0
Sample001/img001-00369.png,0,0
Sample001/img001-00370.png,0,0
Sample001/img001-00371.png,0,0
Sample001/img001-00372.png,0,0
Sample001/img001-00373.png,0,0
Sample001/img001-00374.png,0,0
Sample001/img001-00375.png,0,0
Sample001/img001-00376.png,0,0
Sample001/img001-00377.png,0,0
Sample001/img001-00378.png,0,0
Sample001/img001-00380.png,0,0
Sample001/img001-00381.png,0,0
Sample001/img001-00382.png,0,0
Sample001/img001-00383.png,0,0
Sample001/img001-00384.png,0,0
Sample001/img001-00385.png,0,0
Sample001/img001-00386.png,0,0
Sample001/img001-00387.png,0,0
Sample001/img001-00388.png,0,0
Sample001/img001-00389.png,0,0
Sample001/img001-00390.png,0,0
Sample001/img001-00391.png,0,0
Sample001/img001-00392.png,0,0
Sample001/img001-00393.png,0,0
Sample001/img001-00394.png,0,0
Sample001/img001-00395.png,0,0
Sample001/img001-00397.png,0,0
Sample001/img001-00398.png,0,0
Sample001/img001-00399.png,0,0
Sample001/img001-00400.png,0,0
Sample001/img001-00401.png,0,0
Sample001/img001-00402.png,0,0
Sample001/img001-00403.png,0,0
Sample001/img001-00404.png,0,0
Sample001/img001-00405.png,0,0
Sample001/img001-00406.png,0,0
Sample001/img001-00407.png,0,0
Sample001/img001-00408.png,0,0
Sample001/img001-00409.png,0,0
Sample001/img001-00410.png,0,0
Sample001/img001-00411.png,0,0
Sample001/img001-00412.png,0,0
Sample001/img001-00414.png,0,0
Sample001/img001-00415.png,0,0
Sample001/img001-00416.png,0,0
Sample001/img001-00417.png,0,0
Sample001/img001-00418.png,0,0
Sample001/img001-00419.png,0,0
Sample001/img001-00420.png,0,0
Sample001/img001-00421.png,0,0
Sample001/img001-00422.png,0,0
Sample001/img001-00423.png,0,0
Sample001/img001-00424.png,0,0
Sample001/img001-00425.png,0,0
Sample001/img001-00426.png,0,0
Sample001/img001-00427.png,0,0
Sample001/img001-00428.png,0,0
Sample001/img001-00429.png,0,0
Sample001/img001-00431.png,0,0
Sample001/img001-00432.png,0,0
Sample001/img001-00433.png,0,0
Sample001/img001-00434.png,0,0
Sample001/img001-00435.png,0,0
Sample001/img001-00436.png,0,0
Sample001/img001-00437.png,0,0
Sample001/img001-00438.png,0,0
Sample001/img001-00439.png,0,0
Sample001/img001-00440.png,0,0
Sample001/img001-00441.png,0,0
Sample001/img001-00442.png,0,0
Sample001/img001-00443.png,0,0
Sample001/img001-00444.png,0,0
Sample001/img001-00445.png,0,0
Sample001/img001-00446.png,0,0
Sample001/img001-00448.png,0,0
Sample001/img001-00449.png,0,0
Sample001/img001-00450.png,0,0
Sample001/img001-00451.png,0,0
Sample001/img001-00452.png,0,0
Sample001/img001-00453.png,0,0
Sample001/img001-00454.png,0,0
Sample001/img001-00455.png,0,0
Sample001/img001-00456.png,0,0
Sample001/img001-00457.png,0,0
Sample001/img001-00458.png,0,0
Sample001/img001-00459.png,0,0
Sample001/img001-00460.png,0,0
Sample001/img001-00461.png,0,0
Sample001/img001-00462.png,0,0
Sample001/img001-00463.png,0,0
Sample001/img001-00465.png,0,0
Sample001/img001-00466.png,0,0
Sample001/img001-00467.png,0,0
Sample001/img001-00468.png,0,0
Sample001/img001-00469.png,0,0
Sample001/img001-00470.png,0,0
Sample001/img001-00471.png,0,0
Sample001/img001-00472.png,0,0
Sample001/img001-00473.png,0,0
Sample001/img001-00474.png,0,0
Sample001/img001-00475.png,0,0
Sample001/img001-00476.png,0,0
Sample001/img001-00477.png,0,0
Sample001/img001-00478.png,0,0
Sample001/img001-00479.png,0,0
Sample001/img001-00480.png,0,0
Sample001/img001-00482.png,0,0
Sample001/img001-00483.png,0,0
Sample001/img001-00484.png,0,0
Sample001/img001-00485.png,0,0
Sample001/img001-00486.png,0,0
Sample001/img001-00487.png,0,0
Sample001/img001-00488.png,0,0
Sample001/img001-00489.png,0,0
Sample001/img001-00490.png,0,0
Sample001/img001-00491.png,0,0
Sample001/img001-00492.png,0,0
Sample001/img001-00493.png,0,0
Sample001/img001-00494.png,0,0
Sample001/img001-00495.png,0,0
Sample001/img001-00496.png,0,0
Sample001/img001-00497.png,0,0
Sample001/img001-00499.png,0,0
Sample001/img001-00500.png,0,0
Sample001/img001-00501.png,0,0
Sample001/img001-00502.png,0,0
Sample001/img001-00503.png,0,0
Sample001/img001-00504.png,0,0
Sample001/img001-00505.png,0,0
Sample001/img001-00506.png,0,0
Sample001/img001-00507.png,0,0
Sample001/img001-00508.png,0,0
Sample001/img001-00509.png,0,0
Sample001/img001-00510.png,0,0
Sample001/img001-00511.png,0,0
Sample001/img001-00512.png,0,0
Sample001/img001-00513.png,0,0
Sample001/img001-00514.png,0,0
Sample001/img001-00516.png,0,0
Sample001/img001-00517.png,0,0
Sample001/img001-00518.png,0,0
Sample001/img001-00519.png,0,0
Sample001/img001-00520.png,0,0
Sample001/img001-00521.png,0,0
Sample001/img001-00522.png,0,0
Sample001/img001-00523.png,0,0
Sample001/img001-00524.png,0,0
Sample001/img001-00525.png,0,0
Sample001/img001-00526.png,0,0
Sample001/img001-00527.png,0,0
Sample001/img001-00528.png,0,0
Sample001/img001-00529.png,0,0
Sample001/img001-00530.png,0,0
Sample001/img001-00531.png,0,0
Sample001/img001-00533.png,0,0
Sample001/img001-00534.png,0,0
Sample001/img001-00535.png,0,0
Sample001/img001-00536.png,0,0
Sample001/img001-00537.png,0,0
Sample001/img001-00538.png,0,0
Sample001/img001-00539.png,0,0
Sample001/img001-00540.png,0,0
Sample001/img001-00541.png,0,0
Sample001/img001-00542.png,0,0
Sample001/img001-00543.png,0,0
Sample001/img001-00544.png,0,0
Sample001/img001-00545.png,0,0
Sample001/img001-00546.png,0,0
Sample001/img001-00547.png,0,0
Sample001/img001-00548.png,0,0
Sample001/img001-00550.png,0,0
Sample001/img001-00551.png,0,0
Sample001/img001-00552.png,0,0
Sample001/img001-00553.png,0,0
Sample001/img001-00554.png,0,0
Sample001/img001-00555.png,0,0
Sample001/img001-00556.png,0,0
Sample001/img001-00557.png,0,0
Sample001/img001-00558.png,0,0
Sample001/img001-00559.png,0,0
Sample001/img001-00560.png,0,0
Sample001/img001-00561.png,0,0
Sample001/img001-00562.png,0,0
Sample001/img001-00563.png,0,0
Sample001/img001-00564.png,0,0
Sample001/img001-00565.png,0,0
Sample001/img001-00567.png,0,0
Sample001/img001-00568.png,0,0
Sample001/img001-00569.png,0,0
Sample001/img001-00570.png,0,0
Sample001/img001-00571.png,0,0
Sample001/img001-00572.png,0,0
Sample001/img001-00573.png,0,0
Sample001/img001-00574.png,0,0
Sample001/img001-00575.png,0,0
Sample001/img001-00576.png,0,0
Sample001/img001-00577.png,0,0
Sample001/img001-00578.png,0,0
Sample001/img001-00579.png,0,0
Sample001/img001-00580.png,0,0
Sample001/img001-00581.png,0,0
Sample001/img001-00582.png,0,0
Sample001/img001-00584.png,0,0
Sample001/img001-00585.png,0,0
Sample001/img001-00586.png,0,0
Sample001/img001-00587.png,0,0
Sample001/img001-00588.png,0,0
Sample001/img001-00589.png,0,0
Sample001/img001-00590.png,0,0
Sample001/img001-00591.png,0,0
Sample001/img001-00592.png,0,0
Sample001/img001-00593.png,0,0
Sample001/img001-00594.png,0,0
Sample001/img001-00595.png,0,0
Sample001/img001-00596.png,0,0
Sample001/img001-00597.png,0,0
Sample001/img001-00598.png,0,0
Sample001/img001-00599.png,0,0
Sample001/img001-00601.png,0,0
Sample001/img001-00602.png,0,0
Sample001/img001-00603.png,0,0
Sample001/img001-00604.png,0,0
Sample001/img001-00605.png,0,0
Sample001/img001-00606.png,0,0
Sample001/img001-00607.png,0,0
Sample001/img001-00608.png,0,0
Sample001/img001-00609.png,0,0
Sample001/img001-00610.png,0,0
Sample001/img001-00611.png,0,0
Sample001/img001-00612.png,0,0
Sample001/img001-00613.png,0,0
Sample001/img001-00614.png,0,0
Sample001/img001-00615.png,0,0
Sample001/img001-00616.png,0,0
Sample001/img001-00345.png,0,0
Sample001/img001-00362.png,0,0
Sample001/img001-00379.png,0,0
Sample001/img001-00396.png,0,0
Sample001/img001-00413.png,0,0
Sample001/img001-00430.png,0,0
Sample001/img001-00447.png,0,0
Sample001/img001-00464.png,0,0
Sample001/img001-00481.png,0,0
Sample001/img001-00498.png,0,0
Sample001/img001-00515.png,0,0
Sample001/img001-00532.png,0,0
Sample001/img001-00549.png,0,0
Sample001/img001-00566.png,0,0
Sample001/img001-00583.png,0,0
Sample001/img001-00056.png,0,0
Sample001/img001-00328.png,0,0
Sample001/img001-00600.png,0,0
Sample001/img001-00618.png,0,0
Sample001/img001-00619.png,0,0
Sample001/img001-00620.png,0,0
Sample001/img001-00621.png,0,0
Sample001/img001-00622.png,0,0
Sample001/img001-00623.png,0,0
Sample001/img001-00624.png,0,0
Sample001/img001-00625.png,0,0
Sample001/img001-00626.png,0,0
Sample001/img001-00627.png,0,0
Sample001/img001-00628.png,0,0
Sample001/img001-00629.png,0,0
Sample001/img001-00630.png,0,0
Sample001/img001-00631.png,0,0
Sample001/img001-00632.png,0,0
Sample001/img001-00633.png,0,0
Sample001/img001-00635.png,0,0
Sample001/img001-00636.png,0,0
Sample001/img001-00637.png,0,0
Sample001/img001-00638.png,0,0
Sample001/img001-00639.png,0,0
Sample001/img001-00640.png,0,0
Sample001/img001-00641.png,0,0
Sample001/img001-00642.png,0,0
Sample001/img001-00643.png,0,0
Sample001/img001-00644.png,0,0
Sample001/img001-00645.png,0,0
Sample001/img001-00646.png,0,0
Sample001/img001-00647.png,0,0
Sample001/img001-00648.png,0,0
Sample001/img001-00649.png,0,0
Sample001/img001-00650.png,0,0
Sample001/img001-00652.png,0,0
Sample001/img001-00653.png,0,0
Sample001/img001-00654.png,0,0
Sample001/img001-00655.png,0,0
Sample001/img001-00656.png,0,0
Sample001/img001-00657.png,0,0
Sample001/img001-00658.png,0,0
Sample001/img001-00659.png,0,0
Sample001/img001-00660.png,0,0
Sample001/img001-00661.png,0,0
Sample001/img001-00662.png,0,0
Sample001/img001-00663.png,0,0
Sample001/img001-00664.png,0,0
Sample001/img001-00665.png,0,0
Sample001/img001-00666.png,0,0
Sample001/img001-00667.png,0,0
Sample001/img001-00669.png,0,0
Sample001/img001-00670.png,0,0
Sample001/img001-00671.png,0,0
Sample001/img001-00672.png,0,0
Sample001/img001-00673.png,0,0
Sample001/img001-00674.png,0,0
Sample001/img001-00675.png,0,0
Sample001/img001-00676.png,0,0
Sample001/img001-00677.png,0,0
Sample001/img001-00678.png,0,0
Sample001/img001-00679.png,0,0
Sample001/img001-00680.png,0,0
Sample001/img001-00681.png,0,0
Sample001/img001-00682.png,0,0
Sample001/img001-00683.png,0,0
Sample001/img001-00684.png,0,0
Sample001/img001-00686.png,0,0
Sample001/img001-00687.png,0,0
Sample001/img001-00688.png,0,0
Sample001/img001-00689.png,0,0
Sample001/img001-00690.png,0,0
Sample001/img001-00691.png,0,0
Sample001/img001-00692.png,0,0
Sample001/img001-00693.png,0,0
Sample001/img001-00694.png,0,0
Sample001/img001-00695.png,0,0
Sample001/img001-00696.png,0,0
Sample001/img001-00697.png,0,0
Sample001/img001-00698.png,0,0
Sample001/img001-00699.png,0,0
Sample001/img001-00700.png,0,0
Sample001/img001-00701.png,0,0
Sample001/img001-00703.png,0,0
Sample001/img001-00704.png,0,0
Sample001/img001-00705.png,0,0
Sample001/img001-00706.png,0,0
Sample001/img001-00707.png,0,0
Sample001/img001-00708.png,0,0
Sample001/img001-00709.png,0,0
Sample001/img001-00710.png,0,0
Sample001/img001-00711.png,0,0
Sample001/img001-00712.png,0,0
Sample001/img001-00713.png,0,0
Sample001/img001-00714.png,0,0
Sample001/img001-00715.png,0,0
Sample001/img001-00716.png,0,0
Sample001/img001-00717.png,0,0
Sample001/img001-00718.png,0,0
Sample001/img001-00720.png,0,0
Sample001/img001-00721.png,0,0
Sample001/img001-00722.png,0,0
Sample001/img001-00723.png,0,0
Sample001/img001-00724.png,0,0
Sample001/img001-00725.png,0,0
Sample001/img001-00726.png,0,0
Sample001/img001-00727.png,0,0
Sample001/img001-00728.png,0,0
Sample001/img001-00729.png,0,0
Sample001/img001-00730.png,0,0
Sample001/img001-00731.png,0,0
Sample001/img001-00732.png,0,0
Sample001/img001-00733.png,0,0
Sample001/img001-00734.png,0,0
Sample001/img001-00735.png,0,0
Sample001/img001-00737.png,0,0
Sample001/img001-00738.png,0,0
Sample001/img001-00739.png,0,0
Sample001/img001-00740.png,0,0
Sample001/img001-00741.png,0,0
Sample001/img001-00742.png,0,0
Sample001/img001-00743.png,0,0
Sample001/img001-00744.png,0,0
Sample001/img001-00745.png,0,0
Sample001/img001-00746.png,0,0
Sample001/img001-00747.png,0,0
Sample001/img001-00748.png,0,0
Sample001/img001-00749.png,0,0
Sample001/img001-00750.png,0,0
Sample001/img001-00751.png,0,0
Sample001/img001-00752.png,0,0
Sample001/img001-00754.png,0,0
Sample001/img001-00755.png,0,0
Sample001/img001-00756.png,0,0
Sample001/img001-00757.png,0,0
Sample001/img001-00758.png,0,0
Sample001/img001-00759.png,0,0
Sample001/img001-00760.png,0,0
Sample001/img001-00761.png,0,0
Sample001/img001-00762.png,0,0
Sample001/img001-00763.png,0,0
Sample001/img001-00764.png,0,0
Sample001/img001-00765.png,0,0
Sample001/img001-00766.png,0,0
Sample001/img001-00767.png,0,0
Sample001/img001-00768.png,0,0
Sample001/img001-00769.png,0,0
Sample001/img001-00771.png,0,0
Sample001/img001-00772.png,0,0
Sample001/img001-00773.png,0,0
Sample001/img001-00774.png,0,0
Sample001/img001-00775.png,0,0
Sample001/img001-00776.png,0,0
Sample001/img001-00777.png,0,0
Sample001/img001-00778.png,0,0
Sample001/img001-00779.png,0,0
Sample001/img001-00780.png,0,0
Sample001/img001-00781.png,0,0
Sample001/img001-00782.png,0,0
Sample001/img001-00783.png,0,0
Sample001/img001-00784.png,0,0
Sample001/img001-00785.png,0,0
Sample001/img001-00786.png,0,0
Sample001/img001-00788.png,0,0
Sample001/img001-00789.png,0,0
Sample001/img001-00790.png,0,0
Sample001/img001-00791.png,0,0
Sample001/img001-00792.png,0,0
Sample001/img001-00793.png,0,0
Sample001/img001-00794.png,0,0
Sample001/img001-00795.png,0,0
Sample001/img001-00796.png,0,0
Sample001/img001-00797.png,0,0
Sample001/img001-00798.png,0,0
Sample001/img001-00799.png,0,0
Sample001/img001-00800.png,0,0
Sample001/img001-00801.png,0,0
Sample001/img001-00802.png,0,0
Sample001/img001-00803.png,0,0
Sample001/img001-00805.png,0,0
Sample001/img001-00806.png,0,0
Sample001/img001-00807.png,0,0
Sample001/img001-00808.png,0,0
Sample001/img001-00809.png,0,0
Sample001/img001-00810.png,0,0
Sample001/img001-00811.png,0,0
Sample001/img001-00812.png,0,0
Sample001/img001-00813.png,0,0
Sample001/img001-00814.png,0,0
Sample001/img001-00815.png,0,0
Sample001/img001-00816.png,0,0
Sample001/img001-00817.png,0,0
Sample001/img001-00818.png,0,0
Sample001/img001-00819.png,0,0
Sample001/img001-00820.png,0,0
Sample001/img001-00822.png,0,0
Sample001/img001-00823.png,0,0
Sample001/img001-00824.png,0,0
Sample001/img001-00825.png,0,0
Sample001/img001-00826.png,0,0
Sample001/img001-00827.png,0,0
Sample001/img001-00828.png,0,0
Sample001/img001-00829.png,0,0
Sample001/img001-00830.png,0,0
Sample001/img001-00831.png,0,0
Sample001/img001-00832.png,0,0
Sample001/img001-00833.png,0,0
Sample001/img001-00834.png,0,0
Sample001/img001-00835.png,0,0
Sample001/img001-00836.png,0,0
Sample001/img001-00837.png,0,0
Sample001/img001-00839.png,0,0
Sample001/img001-00840.png,0,0
Sample001/img001-00841.png,0,0
Sample001/img001-00842.png,0,0
Sample001/img001-00843.png,0,0
